,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
261,273,231862.54337899544,187622.19817767653,92.0,11764.0,202487.78151260506,177413.43873517786,298932.17391304346,180547.00310237848,181172.9493534483,201402.20234604104,8,7,1999,2007,169200.16933638445,210547.68274111676,211422.01302083334,196705.20833333334,348.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,231276.74683544305,524.0,181357.03958333333,628.0,1152.0,1,208943.3315602837,1,182532.71540726203,1164.0,1106.0,2270.0,0,0,2,1,4,1,206967.4105504587,9,180509.29332042593,1,223607.68881118883,198523.3097744361,1999,236314.9534883721,3,671.0,183698.4262948207,183826.90198019802,182820.0983284169,132.0,57.0,0.0,0.0,0.0,0.0,4,2010,168604.8875,170516.6917211329,290000.0
262,274,186861.64938271604,189218.55922551252,80.0,9600.0,165578.17422096318,179619.6673306773,143446.51234567902,135325.64516129033,183215.04731182795,176660.770609319,6,6,1958,1988,216283.6037735849,144508.08219178082,144555.57142857142,132797.36363636365,183.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,147238.2626262626,620.0,163012.5,0.0,1240.0,1,151179.75555555554,1,184637.5371819961,1632.0,0.0,1632.0,1,0,2,0,3,1,138563.32072072072,6,137541.66666666666,1,232245.13553113554,200127.7132243685,1958,202065.29780564262,1,338.0,185342.89207920793,185399.1850393701,184424.91788856304,289.0,0.0,0.0,0.0,0.0,0.0,4,2009,170718.5841995842,173010.02195389682,139000.0
263,275,184542.8266033254,186487.34171428572,76.0,8314.0,164780.9323943662,176195.9910802775,157126.5641025641,180586.07395833332,181350.13383297645,175577.40535714285,5,7,1982,1982,168565.13856812933,158253.41379310345,166580.95238095237,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,248084.95555555556,157848.95833333334,546.0,180767.4566353187,270.0,816.0,1,139245.04587155965,1,182855.23639960436,816.0,0.0,816.0,0,0,1,0,2,1,137829.42190305208,5,179417.96038647342,0,141457.3271719039,199984.02095808383,1982,138961.6551724138,1,264.0,183517.74474474473,183679.7400793651,181506.49709302327,168.0,0.0,0.0,0.0,0.0,0.0,6,2007,169911.19131334024,172175.2729257642,124500.0
264,276,140138.22222222222,187622.19817767653,55.0,7264.0,163446.12016574584,177413.43873517786,121232.77777777778,180547.00310237848,181172.9493534483,139073.05263157896,7,7,1925,2007,169200.16933638445,135916.70138888888,139473.60714285713,154851.22652757078,0.0,227440.1151685393,158872.22727272726,126847.02752293578,138746.25702811245,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,952.0,952.0,0,156052.79005524862,0,182532.71540726203,952.0,596.0,1548.0,0,0,2,1,3,1,320788.2972972973,5,180509.29332042593,0,141358.1062618596,131376.54362416107,1978,140283.6553911205,2,672.0,183698.4262948207,183826.90198019802,182820.0983284169,74.0,0.0,0.0,0.0,144.0,0.0,10,2009,168604.8875,170516.6917211329,205000.0
265,277,182418.6891566265,187622.19817767653,129.0,9196.0,202487.78151260506,177413.43873517786,152974.66666666666,180547.00310237848,181172.9493534483,175402.9982078853,7,5,2003,2003,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,227440.1151685393,181010.90194075587,221534.43326488708,320828.5824175824,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,1560.0,1560.0,1,208943.3315602837,1,182532.71540726203,1560.0,0.0,1560.0,0,0,2,0,3,1,206967.4105504587,7,180509.29332042593,0,141358.1062618596,198523.3097744361,2003,236314.9534883721,2,573.0,183698.4262948207,183826.90198019802,182820.0983284169,100.0,150.0,0.0,0.0,0.0,0.0,4,2010,168604.8875,170516.6917211329,201000.0
266,278,183683.23741007195,187454.12826333713,140.0,19138.0,162774.52192362092,177298.7721893491,196263.41791044775,180875.02087682672,180903.52580645162,174205.26573426573,4,5,1951,1951,168495.4235560589,212695.64160401002,213439.568877551,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,145172.54901960783,120.0,180764.27979274612,744.0,864.0,1,209531.73483535528,1,182982.32011892964,864.0,0.0,864.0,0,0,1,0,2,1,138250.20714285714,4,179131.57375478928,0,141033.6074074074,131046.31907894737,1951,138552.94396551725,2,400.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,169357.070030896,171699.16339869282,141000.0
267,279,184542.8266033254,186487.34171428572,107.0,14450.0,164780.9323943662,176195.9910802775,313686.4827586207,180586.07395833332,181350.13383297645,175577.40535714285,9,5,2006,2007,168565.13856812933,211784.06818181818,216568.1590909091,198588.55855855855,315.0,300266.5,180408.88663967612,221144.673553719,314607.3294117647,178833.80857427718,248084.95555555556,164336.6226993865,0.0,180767.4566353187,2121.0,2121.0,1,210189.34168157424,1,182855.23639960436,2121.0,0.0,2121.0,0,0,2,1,3,1,313322.15714285715,8,179417.96038647342,1,317753.0588235294,199984.02095808383,2007,230367.66015625,3,732.0,183517.74474474473,183679.7400793651,181506.49709302327,124.0,98.0,0.0,0.0,142.0,0.0,5,2007,267030.43333333335,263719.0,415298.0
268,280,232912.70967741936,187454.12826333713,83.0,10005.0,162774.52192362092,177298.7721893491,196488.8,180875.02087682672,180903.52580645162,204254.3969230769,7,5,1977,1977,211707.6807511737,170581.14084507042,160501.48958333334,199949.1036585366,299.0,141400.48057553958,180297.35699588477,146631.36652542374,199793.56050955414,179980.99899699097,164921.8512064343,148034.78260869565,392.0,180764.27979274612,768.0,1160.0,1,209531.73483535528,1,182982.32011892964,1156.0,866.0,2022.0,0,0,2,1,4,1,138250.20714285714,8,179131.57375478928,1,198446.0720338983,199104.21984732823,1977,233770.74903474902,2,505.0,183788.4348697395,183837.3174129353,182345.1261083744,288.0,117.0,0.0,0.0,0.0,0.0,3,2008,169357.070030896,171699.16339869282,192000.0
269,281,232912.70967741936,187454.12826333713,82.0,11287.0,162774.52192362092,177298.7721893491,182752.56097560975,180875.02087682672,180903.52580645162,204254.3969230769,7,6,1989,1989,168495.4235560589,170581.14084507042,160501.48958333334,199949.1036585366,340.0,226537.26809651474,180297.35699588477,146631.36652542374,199793.56050955414,179980.99899699097,205656.0559006211,233085.95,421.0,180764.27979274612,386.0,807.0,1,153712.65384615384,1,182982.32011892964,1175.0,807.0,1982.0,0,0,2,1,3,1,207176.38,7,179131.57375478928,1,198446.0720338983,199104.21984732823,1989,233770.74903474902,2,575.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,84.0,0.0,196.0,0.0,0.0,1,2007,169357.070030896,171699.16339869282,228500.0
270,282,182418.6891566265,206524.6595744681,60.0,7200.0,163446.12016574584,177413.43873517786,221345.046875,180547.00310237848,181172.9493534483,175402.9982078853,6,5,2006,2006,169200.16933638445,210547.68274111676,211422.01302083334,271615.35789473687,68.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,231276.74683544305,905.0,181357.03958333333,357.0,1262.0,1,156052.79005524862,1,182532.71540726203,1262.0,0.0,1262.0,0,0,2,0,2,1,206967.4105504587,5,180509.29332042593,0,141358.1062618596,198523.3097744361,2006,236314.9534883721,2,572.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,120.0,0.0,0.0,0.0,0.0,5,2006,280473.0,276882.3711340206,185000.0
271,283,199852.48611111112,187454.12826333713,34.0,5063.0,162774.52192362092,177298.7721893491,311707.35,180875.02087682672,137312.12121212122,174205.26573426573,7,5,2007,2008,168495.4235560589,212695.64160401002,213439.568877551,268206.48,166.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,164921.8512064343,233085.95,904.0,180764.27979274612,410.0,1314.0,1,209531.73483535528,1,182982.32011892964,1314.0,0.0,1314.0,1,0,2,0,2,1,207176.38,6,179131.57375478928,1,222446.65853658537,199104.21984732823,2008,200308.2469512195,2,626.0,183788.4348697395,183837.3174129353,182345.1261083744,172.0,62.0,0.0,0.0,0.0,0.0,4,2009,148793.57894736843,171699.16339869282,207500.0
272,284,186861.64938271604,189218.55922551252,74.0,9612.0,165578.17422096318,179619.6673306773,225205.51428571428,135325.64516129033,183215.04731182795,176660.770609319,8,5,2008,2009,170250.50286368842,213496.89108910892,214202.43654822334,273237.41414141416,72.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,1468.0,1468.0,1,214428.42477876105,1,184637.5371819961,1468.0,0.0,1468.0,0,0,2,0,3,1,208470.45333333334,6,182083.1247582205,1,232245.13553113554,200127.7132243685,2008,234133.68864468863,3,898.0,185342.89207920793,185399.1850393701,184424.91788856304,210.0,150.0,0.0,0.0,0.0,0.0,12,2009,280637.8191489362,280637.8191489362,244600.0
273,285,202332.88888888888,187622.19817767653,50.0,8012.0,163446.12016574584,177413.43873517786,177815.425,180547.00310237848,184825.85714285713,175402.9982078853,6,5,1992,1992,169200.16933638445,169366.13414634147,165625.0,154851.22652757078,0.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,231276.74683544305,430.0,181357.03958333333,1145.0,1575.0,1,156052.79005524862,1,182532.71540726203,1575.0,0.0,1575.0,1,0,2,0,2,1,206967.4105504587,5,180509.29332042593,0,141358.1062618596,198523.3097744361,1992,198149.3944099379,2,529.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,0.0,52.0,0.0,0.0,0.0,7,2007,168604.8875,170516.6917211329,179200.0
274,286,130703.02272727272,222359.38095238095,35.0,4251.0,200618.48888888888,176475.13129318855,233640.7931034483,180391.6176165803,177733.7375,207296.32424242425,7,5,2006,2007,168847.41216216216,147940.4121212121,148001.05,153548.4009009009,0.0,227223.675,179981.34489795918,220832.42126789366,198896.22826086957,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,625.0,625.0,1,208879.11190053285,1,181595.61040235526,625.0,625.0,1250.0,0,0,2,1,2,1,207212.8132118451,5,179233.31502890174,0,141214.7731568998,130567.69078947368,2006,199567.96996996997,2,528.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,54.0,0.0,0.0,0.0,0.0,6,2007,279344.40449438203,275595.4347826087,164700.0
275,287,139552.4537815126,186581.87727272726,77.0,9786.0,200618.48888888888,135937.79545454544,144000.8494623656,180391.6176165803,181100.960554371,139705.936,6,7,1962,1981,168847.41216216216,146825.77160493826,148906.1320754717,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,143533.4563106796,600.0,180954.4012605042,312.0,912.0,1,137957.70347003156,1,181595.61040235526,1085.0,649.0,1734.0,0,0,1,1,3,1,207212.8132118451,7,179233.31502890174,1,219026.43402777778,197813.3990895296,1962,199567.96996996997,2,440.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,0.0,128.0,0.0,6,2006,168001.2685185185,169846.30032292788,159000.0
276,288,183683.23741007195,187454.12826333713,69.64470391993328,8125.0,200355.61559139786,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,174205.26573426573,4,4,1971,1971,168495.4235560589,157910.87272727274,161375.2894736842,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,148034.78260869565,614.0,180764.27979274612,244.0,858.0,1,137154.55732484077,1,182982.32011892964,858.0,0.0,858.0,0,0,1,0,3,1,138250.20714285714,5,179131.57375478928,0,141033.6074074074,101113.11475409837,0,101113.11475409837,0,0.0,101113.11475409837,101113.11475409837,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,169357.070030896,171699.16339869282,88000.0
277,289,180351.13170731708,186581.87727272726,69.64470391993328,9819.0,200618.48888888888,176475.13129318855,136606.05454545454,180391.6176165803,181100.960554371,171701.8237410072,5,5,1967,1967,168847.41216216216,147940.4121212121,148001.05,198128.0,31.0,142847.1985915493,159761.99074074073,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,450.0,180954.4012605042,432.0,882.0,1,137957.70347003156,1,181595.61040235526,900.0,0.0,900.0,0,0,1,0,3,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,130567.69078947368,1970,139109.56382978722,1,280.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,168001.2685185185,169846.30032292788,122000.0
278,290,166373.59523809524,189218.55922551252,60.0,8730.0,165578.17422096318,179619.6673306773,128185.71428571429,183037.63157894736,183215.04731182795,205816.31024096385,6,7,1915,2003,170250.50286368842,144508.08219178082,144555.57142857142,155194.31659056316,0.0,143121.05547445256,182573.24458204335,122535.01960784313,138749.6673427992,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,698.0,698.0,1,214428.42477876105,1,118544.8870967742,698.0,698.0,1396.0,0,0,1,0,3,1,138563.32072072072,7,182083.1247582205,0,142411.0936936937,130702.21403508772,2003,140401.31453362256,1,384.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,0.0,0.0,259.0,0.0,7,2007,170718.5841995842,173010.02195389682,153575.0
279,291,232912.70967741936,187454.12826333713,120.0,15611.0,162774.52192362092,177298.7721893491,195407.38709677418,180875.02087682672,180903.52580645162,204254.3969230769,8,5,2006,2006,168495.4235560589,212695.64160401002,213439.568877551,152810.35661218426,0.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,205656.0559006211,168124.03746397694,0.0,180764.27979274612,1079.0,1079.0,1,209531.73483535528,1,182982.32011892964,1079.0,840.0,1919.0,0,0,2,1,3,1,207176.38,8,179131.57375478928,1,222446.65853658537,199104.21984732823,2006,200308.2469512195,2,685.0,176466.66666666666,183837.3174129353,182345.1261083744,0.0,51.0,0.0,0.0,0.0,0.0,7,2006,278882.606741573,275148.6956521739,233230.0
280,292,121520.0,189218.55922551252,55.0,5687.0,165578.17422096318,135441.4,139469.2,183108.3451143451,120161.90476190476,205816.31024096385,5,6,1912,2000,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,143121.05547445256,104618.56,222195.38356164383,138749.6673427992,116991.93548387097,164924.63710777627,147238.2626262626,210.0,182623.3105590062,570.0,780.0,1,214428.42477876105,0,184637.5371819961,936.0,780.0,1716.0,1,0,2,0,6,1,101838.1,9,182083.1247582205,0,142411.0936936937,101134.74576271187,0,101134.74576271187,0,0.0,101134.74576271187,101134.74576271187,110849.10769230769,0.0,184.0,0.0,0.0,0.0,0.0,3,2008,170718.5841995842,173010.02195389682,135900.0
281,293,140692.80672268907,187454.12826333713,60.0,11409.0,162774.52192362092,177298.7721893491,123466.02564102564,180875.02087682672,180903.52580645162,140094.0,5,4,1949,2008,168495.4235560589,138940.7142857143,139582.17532467534,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,145172.54901960783,292.0,180764.27979274612,476.0,768.0,1,153712.65384615384,1,182982.32011892964,1148.0,568.0,1716.0,0,0,1,1,3,1,138250.20714285714,8,147867.28,1,222446.65853658537,199104.21984732823,1949,138552.94396551725,1,281.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,160.0,0.0,1,2009,169357.070030896,171699.16339869282,131000.0
282,294,231862.54337899544,187622.19817767653,69.64470391993328,16659.0,202487.78151260506,177413.43873517786,182357.22222222222,180938.88888888888,181172.9493534483,201402.20234604104,7,7,1977,1994,169200.16933638445,169366.13414634147,163764.19811320756,196705.20833333334,34.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,155933.1005586592,795.0,181357.03958333333,0.0,795.0,1,123250.13157894737,1,182532.71540726203,1468.0,795.0,2263.0,1,0,2,1,3,1,206967.4105504587,9,180509.29332042593,1,195229.21097046413,198523.3097744361,1977,236314.9534883721,2,539.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,250.0,0.0,0.0,0.0,0.0,3,2006,168604.8875,170516.6917211329,235000.0
283,295,180351.13170731708,186581.87727272726,80.0,9600.0,163205.44937586685,176475.13129318855,144000.8494623656,180391.6176165803,181100.960554371,171701.8237410072,6,5,1953,1953,211886.06565656565,157514.8502994012,159788.83116883118,267018.8152173913,238.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,232667.3046357616,1285.0,180954.4012605042,131.0,1416.0,1,137957.70347003156,1,181595.61040235526,1644.0,0.0,1644.0,1,0,1,0,3,1,138572.7704347826,7,179233.31502890174,2,219026.43402777778,197813.3990895296,1953,233710.336,2,418.0,182840.3976023976,182824.1293188549,181552.99216454456,110.0,0.0,0.0,0.0,0.0,0.0,10,2009,168001.2685185185,169846.30032292788,167000.0
284,296,169357.14285714287,187454.12826333713,37.0,7937.0,200355.61559139786,177298.7721893491,157778.5806451613,180875.02087682672,180903.52580645162,165207.31707317074,6,6,1984,1984,168495.4235560589,157910.87272727274,161375.2894736842,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,205656.0559006211,233085.95,819.0,180764.27979274612,184.0,1003.0,1,137154.55732484077,1,182982.32011892964,1003.0,0.0,1003.0,1,0,1,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,131046.31907894737,1984,138552.94396551725,2,588.0,183788.4348697395,183837.3174129353,182345.1261083744,120.0,0.0,0.0,0.0,0.0,0.0,3,2006,169357.070030896,171699.16339869282,142500.0
285,297,139552.4537815126,121070.9540229885,75.0,13710.0,163205.44937586685,176475.13129318855,105195.81481481482,180391.6176165803,181100.960554371,139705.936,5,5,1950,1950,168847.41216216216,146825.77160493826,148906.1320754717,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,420.0,180954.4012605042,490.0,910.0,1,137957.70347003156,1,126458.61764705883,910.0,648.0,1558.0,0,0,1,1,4,1,138572.7704347826,6,179233.31502890174,0,141214.7731568998,197813.3990895296,1950,139109.56382978722,1,282.0,182840.3976023976,182824.1293188549,181552.99216454456,289.0,0.0,0.0,0.0,0.0,0.0,6,2007,168001.2685185185,169846.30032292788,152000.0
286,299,232912.70967741936,187454.12826333713,90.0,11700.0,162774.52192362092,177298.7721893491,188385.9649122807,180875.02087682672,180903.52580645162,204254.3969230769,6,6,1968,1968,158250.0,157910.87272727274,161423.5294117647,199949.1036585366,365.0,226537.26809651474,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,155425.46583850932,384.0,157995.13888888888,143.0,702.0,1,153712.65384615384,1,182982.32011892964,1041.0,702.0,1743.0,0,1,1,2,3,1,138250.20714285714,7,179131.57375478928,1,222446.65853658537,199104.21984732823,1968,138552.94396551725,2,539.0,183788.4348697395,183837.3174129353,182345.1261083744,224.0,0.0,0.0,0.0,0.0,0.0,6,2007,169357.070030896,171699.16339869282,175000.0
